Dialog_ID,Type,Actor,Text,Label
hit:8730_conv:17461,situation,none,My boyfriend can sing really well but I can't,jealous
hit:8730_conv:17461,utterance,speaker,My boyfriend can sing really well but I can't,jealous
hit:8730_conv:17461,utterance,listener,Don't be so hard on yourself. Some people are just naturals!,neutral
hit:8730_conv:17461,utterance,speaker,"Thanks, maybe I just need to warm up my vocal chords more",suggesting
hit:8730_conv:17461,utterance,listener,"Singing is like any other skill. With time and practice, I bet you can really tune those pipes!",confident
hit:9420_conv:18840,situation,none,My boyfriend has been talking to lots of girls lately. I am getting really irritated.,jealous
hit:9420_conv:18840,utterance,speaker,My boyfriend has been talking to lots of girls lately.,jealous
hit:9420_conv:18840,utterance,listener,oh really? What kind of girls?,questioning
hit:9420_conv:18840,utterance,speaker,Girls that he works with. I'm starting to get very irritated about it.,disgusted
hit:9420_conv:18840,utterance,listener,Maybe even a little jealous?  I don't blame you.,suggesting
hit:12257_conv:24514,situation,none,A friend of mine just got a new wrangler. i want one so bad,jealous
hit:12257_conv:24514,utterance,speaker,"A friend of mine just got a new wrangler, i want one bad",jealous
hit:12257_conv:24514,utterance,listener,Ive been wanting a jeep for myself too! They are so cool,acknowledging
hit:12257_conv:24514,utterance,speaker,They are! I love them they are super nice,acknowledging
hit:12257_conv:24514,utterance,listener,I agree! They look cool and are fun to play in the mud with,acknowledging
hit:4107_conv:8214,situation,none,A new guy is in a relationship with my ex,jealous
hit:4107_conv:8214,utterance,speaker,I was at the mall yesterday and saw my ex with a new guy.,jealous
hit:4107_conv:8214,utterance,listener,That's hard. Was it a bad breakup?,questioning
hit:4107_conv:8214,utterance,speaker,"No really, and thats why I am so jealous that she has a new partner already.",neutral
hit:4107_conv:8214,utterance,listener,"Well, sometimes we lose things if we don't take care of them or just sometimes partners don't appreciate us either.",neutral
hit:7105_conv:14210,situation,none,I wish I could be like Michael Jordan.,jealous
hit:7105_conv:14210,utterance,speaker,I wish I could be like Michael Jordan.,jealous
hit:7105_conv:14210,utterance,listener,"Same here, he must make so much money.",acknowledging
hit:7105_conv:14210,utterance,speaker,Yes and everyone loves him.,agreeing
hit:7105_conv:14210,utterance,listener,I totally agree.,agreeing
hit:321_conv:642,situation,none,I wish I was Lebron James.,jealous
hit:321_conv:642,utterance,speaker,I wish I was Lebron James.,jealous
hit:321_conv:642,utterance,listener,Why? You should be happy with who you are.,content
hit:321_conv:642,utterance,speaker,I want to be rich and tall like Lebron.,jealous
hit:321_conv:642,utterance,listener,Height you can not change but if you work hard anyone can be rich.,neutral
hit:321_conv:642,utterance,speaker,I want to be rich and tall like Lebron.,jealous
hit:321_conv:642,utterance,listener,Just work hard and make your own money.,questioning
hit:3769_conv:7539,situation,none,A coworker who has the same type of position to me got a raise when he does less work than me.,jealous
hit:3769_conv:7539,utterance,speaker,"I work in a position with a few other coworkers in the same position. One, who does little work, recently got a promotion. He was even there less time than me.",jealous
hit:3769_conv:7539,utterance,listener,That would drive me crazy.  How are you handling it?,questioning
hit:3769_conv:7539,utterance,speaker,"It seems like I just need to find a new place to work. That just isn't fair, but at the same time maybe there's something I'm not seeing.",suggesting
hit:3769_conv:7539,utterance,listener,You can't let it get you too down.  There are some places that just promote people for reasons not related to job performance.,sad
hit:4576_conv:9152,situation,none,My friend got a new car yesterday which i have been saving up for years.,jealous
hit:4576_conv:9152,utterance,speaker,My friend bought a car that I have been waiting to buy for years now!,jealous
hit:4576_conv:9152,utterance,listener,oh really? that must sting,acknowledging
hit:4576_conv:9152,utterance,speaker,"Yea, I am quite jealous of him that he rides around in and his dad bought it for him.",jealous
hit:4576_conv:9152,utterance,listener,yea i can see why you would be,acknowledging
hit:6699_conv:13399,situation,none,I'm jealous of my brother's new job.  He's going to be making 6 figures!,jealous
hit:6699_conv:13399,utterance,speaker,I'm jealous of my brother's new job. He's going to be making 6 figures!,jealous
hit:6699_conv:13399,utterance,listener,What job did he get?,questioning
hit:6699_conv:13399,utterance,speaker,"He's a full-stack web developer, he got a job at a big company!",proud
hit:6699_conv:13399,utterance,listener,"That's amazing, did he get a job at google?",questioning
hit:12312_conv:24624,situation,none,"I live in an area with a lot of cottage properties. I see people with a lot of quads, boats and jet-skis that I wish I could afford.",jealous
hit:12312_conv:24624,utterance,speaker,I live in an area with a lot of cottage properties. It blows me away some of the toys people have,impressed
hit:12312_conv:24624,utterance,listener,Oooh like what kind of toys?,questioning
hit:12312_conv:24624,utterance,speaker,"Boats, ATVs and jet-skis. Oh, motor homes too. I have a  canoe lol",nostalgic
hit:12312_conv:24624,utterance,listener,Wow that sounds like fun.I love canoeing!,acknowledging
hit:12312_conv:24624,utterance,speaker,I don't have water access where I live but the beach is not far awayu,grateful
hit:6398_conv:12797,situation,none,My friend promoted to manager. But I deserve the post than him.,jealous
hit:6398_conv:12797,utterance,speaker,My friend promoted as a manager.,proud
hit:6398_conv:12797,utterance,listener,"Yes! more money, more fun right!",excited
hit:6398_conv:12797,utterance,speaker,But I deserve it more than him.,jealous
hit:6398_conv:12797,utterance,listener,Oh really?!?!? why is that?,questioning
hit:3520_conv:7040,situation,none,"I am jealous of my coworker, he is very athletic and smart and just got promoted, I wish I was that good",jealous
hit:3520_conv:7040,utterance,speaker,"I am jealous of my coworker, he is very athletic and smart and just got promoted, I wish I was that good",jealous
hit:3520_conv:7040,utterance,listener,I can relate.  I have a colleague that seems better at everything than me and is now supervisor.  Just don't let jealousy take over your life. That will only hurt you.,jealous
hit:3520_conv:7040,utterance,speaker,"I understand that, I still like the guy, I am just sad I did not get those traits sometimes is all",agreeing
hit:3520_conv:7040,utterance,listener,"Just focus on what you do have, which I'm positive is a lot going for you!  You can also develop so many more good skills with focus and determination.  Just give it time and the hard work you're already doing.",confident
hit:6019_conv:12038,situation,none,My neighbor just bought a brand spanking new camper. I wish I could afford one of those.,jealous
hit:6019_conv:12038,utterance,speaker,I just noticed my neighbor pull in with a brand new camper. That thing is so nice. I wish I could afford one like that...,jealous
hit:6019_conv:12038,utterance,listener,"Campers are awesome, have you tried socialising with him? maybee he can invite you to see it from the inside",suggesting
hit:6019_conv:12038,utterance,speaker,"I should. I'd love to see the inside. I'm quite envious of him right now,.",jealous
hit:6019_conv:12038,utterance,listener,hahahah i bet he is a nice guy and will let you see it,encouraging
hit:4356_conv:8713,situation,none,My best friend won a free trip to Hawaii. I wish it was me who had won.,jealous
hit:4356_conv:8713,utterance,speaker,My best friend won a free trip to Hawaii. I wish it was me who had won.,jealous
hit:4356_conv:8713,utterance,listener,"Oh! Yeah I understand that, maybe they will take you?!",suggesting
hit:4356_conv:8713,utterance,speaker,He has decided to take his girlfriend. I can't blame him for that.,disappointed
hit:4356_conv:8713,utterance,listener,Oh yes of course! I am sorry.,sympathizing
hit:7284_conv:14568,situation,none,My coworker is better than me at my job. I'm so upset about it.,jealous
hit:7284_conv:14568,utterance,speaker,My coworker always seems to due my job better than me. She's nothing special so I'm so upset about that.,jealous
hit:7284_conv:14568,utterance,listener,What kind of work do you do,questioning
hit:7284_conv:14568,utterance,speaker,We are both sales reps at a car dealer.,confident
hit:7284_conv:14568,utterance,listener,Well I'm sure you've both got your own unique skills...what would you say are 3 things you do well?,questioning
hit:7960_conv:15920,situation,none,"My brother in law, buys games whenever he wants!",jealous
hit:7960_conv:15920,utterance,speaker,"I have this brother-in-law, my sister-in-law's husband. I feel like he buys video games whenever he wants.",jealous
hit:7960_conv:15920,utterance,listener,So how does he afford such luxury?,questioning
hit:7960_conv:15920,utterance,speaker,He stopped at one child.,ashamed
hit:7960_conv:15920,utterance,listener,"Ok ,he shouldn't have stopped! Other kids deserves it too",agreeing
hit:4194_conv:8389,situation,none,"I am jealous of my coworker, he is super smart and athletic",jealous
hit:4194_conv:8389,utterance,speaker,"I am jealous of my coworker, he is super smart and athletic",jealous
hit:4194_conv:8389,utterance,listener,"No need to be jealous, I am sure you are much better than him in certain areas.",agreeing
hit:4194_conv:8389,utterance,speaker,"I have not found one yet, but at worst it inspires me to try harder",neutral
