Dialog_ID,Type,Actor,Text
hit:2534_conv:5068,utterance,speaker,I am throwing a surprise party for my sister next week.
hit:2534_conv:5068,utterance,listener,Oh I bet she will love that. How old is she?
hit:2534_conv:5068,utterance,speaker,She is turning 40. I cannot wait to see how she reacts!
hit:2534_conv:5068,utterance,listener,Don't let the secret slip!
hit:6842_conv:13685,situation,none,Two more days and the kids are gone.
hit:6842_conv:13685,utterance,speaker,Two more days and the kids are outta here!
hit:6842_conv:13685,utterance,listener,Are you happy or sad about that?
hit:6842_conv:13685,utterance,speaker,Mostly happy. They have annoyed me greatly all summer
hit:6842_conv:13685,utterance,listener,"Oh, well congrats then haha"
hit:6842_conv:13685,utterance,speaker,Thanks. I wish this feeling of relief for everyone
hit:6936_conv:13872,situation,none,i am going to a concert sunday and i cant wait.
hit:6936_conv:13872,utterance,speaker,i am going to a concert sunday and i cant wait
hit:6936_conv:13872,utterance,listener,how exciting! I love concerts
hit:6936_conv:13872,utterance,speaker,what kind of music do you like?
hit:6936_conv:13872,utterance,listener,Honestly I can get into most kinds of music. What artist/band is the concert?
hit:6936_conv:13872,utterance,speaker,"Breaking Ben, and 5 finger death punch"
hit:5101_conv:10202,situation,none,I have felt this way while waiting to go on vacation.
hit:5101_conv:10202,utterance,speaker,I cannot wait until October!
hit:5101_conv:10202,utterance,listener,Oh really? Is that your favorite month?
hit:5101_conv:10202,utterance,speaker,"It is my anniversary month, and we always go to the mountains."
hit:5101_conv:10202,utterance,listener,That sounds like a lot of fun! Which mountains?
hit:5101_conv:10202,utterance,speaker,In Teneesee!
hit:8716_conv:17432,situation,none,I'm excited for tomorrow morning! I have a big presentation at work and I think my boss will love it!
hit:8716_conv:17432,utterance,speaker,I'm excited for tomorrow morning! I have a big presentation at work and I think my boss will love it!
hit:8716_conv:17432,utterance,listener,That is awesome! Do you think you are prepared?
hit:8716_conv:17432,utterance,speaker,"Yeah, definitely prepared.  I've been working on this idea for 3 months!"
hit:8716_conv:17432,utterance,listener,Well that sounds like you have prepared for sure! Hope all goes well!
hit:9325_conv:18650,situation,none,"Next month we are finally taking a family vacation. It's been so long, it seems!"
hit:9325_conv:18650,utterance,speaker,"Next month we are finally taking a family vacation. It's been so long, it seems!"
hit:9325_conv:18650,utterance,listener,"That sounds nice, how long has it been?"
hit:9325_conv:18650,utterance,speaker,Maybe a year and a half... It's nice to  have a little getaway
hit:9325_conv:18650,utterance,listener,"Indeed, enjoy your time away!"
hit:5271_conv:10542,situation,none,I am going to Disneyland tomorrow!
hit:5271_conv:10542,utterance,speaker,I am going to Disneyland tomorrow!
hit:5271_conv:10542,utterance,listener,That sound like a lot of fun! Will it be your first time?
hit:5271_conv:10542,utterance,speaker,"It will be my first time that I will remember, and it will be my kids first time."
hit:5271_conv:10542,utterance,listener,That's sounds like a great experience. I hope you enjoy it!
hit:2585_conv:5171,situation,none,"I will finally be getting a new phone soon, and I can't wait because my old one is almost dead."
hit:2585_conv:5171,utterance,speaker,I have a lot of anticipation in me right now. I will finally be able to get a new phone after all these years.
hit:2585_conv:5171,utterance,listener,"Oh, I know that feeling! I only just got my first decent smartphone this past year!"
hit:2585_conv:5171,utterance,speaker,"It feels so good to update/upgrade, doesn't it? I feel like I have been out of the loop for too long."
hit:2585_conv:5171,utterance,listener,It's definitely different than what I was used to. It's crazy how fast technology upgrades. Sometimes I feel like a caveman.
hit:7363_conv:14726,situation,none,"I'm getting all worked up for fall, it's my favorite season."
hit:7363_conv:14726,utterance,speaker,Thank goodness it's already August! Autumn is my favorite season.
hit:7363_conv:14726,utterance,listener,I can't wait for it to cool  down. It's so hot here.
hit:7363_conv:14726,utterance,speaker,"Where do you live? I moved only a few weeks ago from Alabama, and it was always hot there."
hit:7363_conv:14726,utterance,listener,Texas.  It was in the 90's today.
hit:12317_conv:24635,situation,none,I will be taking a trip to SE Asia next week. I cant wait.
hit:12317_conv:24635,utterance,speaker,I will be taking a trip to SE Asia next week. I cant wait.
hit:12317_conv:24635,utterance,listener,Oh man i am jealous. Are you going with anyone?
hit:12317_conv:24635,utterance,speaker,Just me. I fly to Hanoi on the 1st.
hit:12317_conv:24635,utterance,listener,Dang are you scared at all? As far as doing it yourself?
hit:12317_conv:24635,utterance,speaker,"No, I did a tour of South America for 4 months in 2015 and 8 months in Europe in 2004 by myself."
hit:8624_conv:17249,situation,none,I am getting a promotion in the coming month. All the hard work paid off!!
hit:8624_conv:17249,utterance,speaker,I am getting a promotion this month!!. Years of hardwork paying off now!!
hit:8624_conv:17249,utterance,listener,Congrats! That is great news!
hit:8624_conv:17249,utterance,speaker,Indeed it is!! i couldn't hide my excitement in the office lol
hit:8624_conv:17249,utterance,listener,I bet! You deserve to be proud and excited though. You have worked hard for this.
hit:5847_conv:11694,situation,none,My girlfriend is visiting after a long time.
hit:5847_conv:11694,utterance,speaker,My girlfriend is visiting me after a long time tomorrow.
hit:5847_conv:11694,utterance,listener,"congratulations, you will be spending time with your loved one again"
hit:5847_conv:11694,utterance,speaker,Thanks! I am so excited to finally be with her again!
hit:5847_conv:11694,utterance,listener,I hope you can propose marriage to her when you meet with her
hit:9173_conv:18347,situation,none,Gareth Bale played his best in the champion's league final. I was thrilled after I watched his game.
hit:9173_conv:18347,utterance,speaker,Have you watched champion's league final?
hit:9173_conv:18347,utterance,listener,I haven't but I am familiar with it.
hit:9173_conv:18347,utterance,speaker,Gareth Bale played his best and I was thrilled after watching him
hit:9173_conv:18347,utterance,listener,What team does he play for?
hit:7329_conv:14658,situation,none,"I am getting a new cat tree tomorrow, it finally went on sale. One I have wanted for a long time that I see in my pet store! I am not happy unless I get something 80% off or more."
hit:7329_conv:14658,utterance,speaker,"I am getting a new cat tree tomorrow, it finally went on sale."
hit:7329_conv:14658,utterance,listener,thats a nice gift for a cat.
hit:7329_conv:14658,utterance,speaker,"It's a gift for me too because I am happy when they are happy. They need one for the cat room bad! One I have wanted for a long time that I see in my pet store! I am not happy unless I get something 80% off or more."""
hit:7329_conv:14658,utterance,listener,80% wow that is cool.
hit:7329_conv:14658,utterance,speaker,I can't deal with anything less then 80% off..sometimes 50% if it's something I need bad
hit:489_conv:979,situation,none,I am really excited.  I am going on vacation next week and I haven't had one in a long time.
hit:489_conv:979,utterance,speaker,I am really excited.  I am going on vacation next week and I haven't been on one in awhile.
hit:489_conv:979,utterance,listener,That is good. I am so happy for you. Where will your vacation hold
hit:489_conv:979,utterance,speaker,I am going to Clearwater Beach on the Gulf of Mexico.
hit:489_conv:979,utterance,listener,I wish to be there too. That has always been my dream place for vacation
hit:6654_conv:13309,situation,none,My sister is arriving from abroad next week. She went there 2 years back. I'm eagerly waiting for her.
hit:6654_conv:13309,utterance,speaker,I'm eagerly waiting for my sister's arrival.
hit:6654_conv:13309,utterance,listener,Well I hope she gets in soon and you guys have a good time together!
hit:6654_conv:13309,utterance,speaker,i want this week to pass so fast. She is coming in from London
hit:6654_conv:13309,utterance,listener,Well that sounds fun! Hope she has a good flight!
hit:9439_conv:18878,situation,none,I feel enthusiastic that I have good things coming my way.
hit:9439_conv:18878,utterance,speaker,"Lately, I've been feeling enthusiastic that I have good things coming my way. I'm a Christian, and I've been praying about it a lot."
hit:9439_conv:18878,utterance,listener,Hows that working out for you.
hit:9439_conv:18878,utterance,speaker,"Well, right now things are tough, but I have faith that everything works together for good for those who love God."
hit:9439_conv:18878,utterance,listener,I once lost a wallet with a heavy sume of ash in it and I tried to have faith tht I would find it or some I trusted would find it and return it back to me.
hit:2730_conv:5461,situation,none,I ordered a really nice new car and I am just waiting for it to be delivered. I can't wait!
hit:2730_conv:5461,utterance,speaker,I ordered a really nice new car and I am just waiting for it to be delivered. I can't wait!
hit:2730_conv:5461,utterance,listener,oh happy for you buddy
hit:2730_conv:5461,utterance,speaker,"thanks, I had to save up for ages"
hit:2730_conv:5461,utterance,listener,how much did it cost?
hit:4071_conv:8142,situation,none,I just bought plane tickets to Las Vegas for this fall.  I have never been and I am very happy about it
hit:4071_conv:8142,utterance,speaker,So I just bought plane tickets and book a hotel.  I am going to Vegas for the first time this fall!
hit:4071_conv:8142,utterance,listener,"im so excited for you, my friend has gone twice he said a lot of people are passed out drunk on the street , and even taco bell sells alcohol very weird place"
hit:4071_conv:8142,utterance,speaker,"I will avoid the passing out drunk on the street part, but I am very pumped to be going"
hit:4071_conv:8142,utterance,listener,"i would love going one day as well , just ignore the drunk people i bet your gonna have a blast"
hit:9762_conv:19524,situation,none,I am so hype for the new super smash bros
hit:9762_conv:19524,utterance,speaker,I am so hype for the new super smash bros
hit:9762_conv:19524,utterance,listener,MY little cousins are too. They love that game
hit:9762_conv:19524,utterance,speaker,"it is so fun, it is addicting"
hit:9762_conv:19524,utterance,listener,I have watched them before but never played.
hit:9454_conv:18909,situation,none,I got off work at 10am today!  Time to head to the beach.
hit:9454_conv:18909,utterance,speaker,I got off work at 10am today! Time to head to the beach.
