Dialog_ID,Type,Actor,Text
hit:8895_conv:17791,utterance,listener,"That's a special moment. To hopefully see your kids doing better than you and all that jazz. I'm in college but my parents live only a couple hours away, so I just visit them instead, since them coming to me wouldnt be anything too special. But congratulations to you and your kid"
hit:8895_conv:17791,utterance,speaker,"Thank you, noone in my family has ever been educated past high school."
hit:8895_conv:17791,utterance,listener,"That's awesome that he is helping to break the mold then. Says just as much about him as it does about you, though. Takes good parenting to get him to that level of motivation"
hit:4553_conv:9106,situation,none,My friend passed his class last semester
hit:4553_conv:9106,utterance,speaker,My friend passed his class last semester by trying really hard
hit:4553_conv:9106,utterance,listener,Which class was that? I'm glad to hear that.
hit:4553_conv:9106,utterance,speaker,"calc 3, it is a tough class i was happy for him"
hit:4553_conv:9106,utterance,listener,I'm about to go into that same class so I hope I do well too.
hit:83_conv:167,situation,none,My daughter started a new school last year. She s adjusting great and had made a lot of friends.
hit:83_conv:167,utterance,speaker,MY daughter started a new school last year.
hit:83_conv:167,utterance,listener,That is exciting and scary all at the same time
hit:83_conv:167,utterance,speaker,I was more afraid than she was. It was a big transistion. All girls and she is 13.
hit:83_conv:167,utterance,listener,"I could understand that, Does she know anyone at her new school?"
hit:83_conv:167,utterance,speaker,Not one person. But she did end up making a lot of new friends and doing well in her classes. I am so proud of her.
hit:2203_conv:4407,situation,none,My daughter is very good at spelling. She made it to the final round in the spelling bee and she won!
hit:2203_conv:4407,utterance,speaker,My daughter is very good at spelling.
hit:2203_conv:4407,utterance,listener,THat is great.  SHe will have fun participating in spelling bees
hit:2203_conv:4407,utterance,speaker,She did and made it to the final round of the spelling bee and she won!
hit:2203_conv:4407,utterance,listener,That is outstanding!
hit:1964_conv:3929,situation,none,when my daughter said mommy for the first time
hit:1964_conv:3929,utterance,speaker,"I wont ever forget the day my daughter said ""mommy"" the first time."
hit:1964_conv:3929,utterance,listener,I bet. That's so sweet.
hit:1964_conv:3929,utterance,speaker,it was memorable for sure
hit:1964_conv:3929,utterance,listener,Were you able to record the moment?
hit:8246_conv:16492,situation,none,I graudated with a chemistry degree this year.
hit:8246_conv:16492,utterance,speaker,I graudated with a chemistry degree this year.
hit:8246_conv:16492,utterance,listener,"Impressive, what do you plan to do with the degree?"
hit:8246_conv:16492,utterance,speaker,"Get a job. We've got a pretty big chemical plant complex near by so, hopefully i'll get a job there."
hit:8246_conv:16492,utterance,listener,"Cool, I hope you find success, and that your hard work pays off."
hit:3822_conv:7644,situation,none,I feel sucesful when I got my degree at the university
hit:3822_conv:7644,utterance,speaker,"It was around 2003, and I invited my family to the Degree Ceremony. I felt succesful because it was not easy for me to be there."
hit:3822_conv:7644,utterance,listener,Congratulations! What was your degree in?
hit:3822_conv:7644,utterance,speaker,my degree was in Medicine
hit:3822_conv:7644,utterance,listener,that's so great! lots of hard work i bet.
hit:3822_conv:7644,utterance,speaker,"Yes, ti was. After the ceremony, I remember that my father asked me: what do you feel?"
hit:7000_conv:14000,situation,none,"After saving for months, finally i am able to buy a new smartphone."
hit:7000_conv:14000,utterance,speaker,"After saving for several month and cutting on spending, I have now saved enough to buy an iPhone X without any debt or credit"
hit:7000_conv:14000,utterance,listener,"Good, credit and debt are bad things."
hit:7000_conv:14000,utterance,speaker,Indeed. I do not want to waste my money on paying interest. It feels like paying for nothing in return
hit:7000_conv:14000,utterance,listener,"What you are saying is true. Me too, I hate paying fpr interests."
hit:6271_conv:12543,situation,none,I am so happy.  I just won a medal this week. .... gold!
hit:6271_conv:12543,utterance,speaker,I am so happy!  I won a medal this week.. gold!
hit:6271_conv:12543,utterance,listener,Wow. My hearty congratulations to you!
hit:6271_conv:12543,utterance,speaker,THank you very much..   I felt so good crossing that finish line.
hit:6271_conv:12543,utterance,listener,"Yeah, It is a proud moment."
hit:5774_conv:11548,situation,none,I was proud of a pizza I made yesterday
hit:5774_conv:11548,utterance,speaker,I made a great pizza last night
hit:5774_conv:11548,utterance,listener,Hm delicious. Do you feel proud of yourself?!
hit:5774_conv:11548,utterance,speaker,Absolutely! I'm a legend!
hit:5774_conv:11548,utterance,listener,Good work. Make some for me too!
hit:5774_conv:11548,utterance,speaker,Let me know the next time you are in town and I will do. Prepare to be dazzled.
hit:1823_conv:3646,situation,none,I was happy when my brother graduated college. I was just happy for him
hit:1823_conv:3646,utterance,speaker,I was happy when my brother finished college. He really did deserve it
hit:1823_conv:3646,utterance,listener,How long did he study for?
hit:1823_conv:3646,utterance,speaker,Over 4 years or so
hit:1823_conv:3646,utterance,listener,awesome good for him... what will his career choice me now?
hit:8974_conv:17948,situation,none,My nephew got his first credit card the other day.  He was a $300 limit.  He has worked so hard to get there.  We are very happy for him
hit:8974_conv:17948,utterance,speaker,We were all so proud of my nephew the other day
hit:8974_conv:17948,utterance,listener,What did he do to inspire such pride
hit:8974_conv:17948,utterance,speaker,He got his first credit card the other day. He has a Limit of $300
hit:8974_conv:17948,utterance,listener,Nice. That is pretty awesome
hit:1472_conv:2945,situation,none,When i first started playing hockey i wasn't great at it. When i was finally into the game on my last year of playing i finally scored a goal.
hit:1472_conv:2945,utterance,speaker,I played Ice Hockey when i was younger and i wasn't that great at first.
hit:1472_conv:2945,utterance,listener,When did you start getting better
hit:1472_conv:2945,utterance,speaker,My first goal ever after 5 years ended up being in my last season of playing. So it took me long but i am was happy in the end.
hit:1472_conv:2945,utterance,listener,That's pretty cool
hit:1810_conv:3621,situation,none,My son scored a goal in a football match
hit:1810_conv:3621,utterance,speaker,My son scored a goal in a football match yesterday
hit:1810_conv:3621,utterance,listener,Well done. You must be very proud of him.
hit:1810_conv:3621,utterance,speaker,I am. He worked really hard to improve his scoring technique and it finally paid off@
hit:1810_conv:3621,utterance,listener,Football is pretty much the only sport I like.
hit:5600_conv:11201,situation,none,My girlfirend is recovering from an eating disorder.
hit:5600_conv:11201,utterance,speaker,My girlfirend is recovering from an eating disorder.
hit:5600_conv:11201,utterance,listener,That is tough.  How is she doing?
hit:5600_conv:11201,utterance,speaker,She's doing good. Just had to get away from her parents who was always pushing her to be thin when she was a kid.
hit:5600_conv:11201,utterance,listener,That is terrible.  Has she cut off all contact with them?
hit:5560_conv:11120,situation,none,I'm really pleased with myself! I've worked really hard lately and paid cash for all new kitchen appliances!
hit:5560_conv:11120,utterance,speaker,I'm really pleased with myself! I've worked really hard lately and I was able to pay cash for all new kitchen appliances!
hit:5560_conv:11120,utterance,listener,That something which you should be proud of.
hit:5560_conv:11120,utterance,speaker,"Yes, it was nice not having to pay interest on such a large purchase!"
hit:5560_conv:11120,utterance,listener,I hate interest too. It is always to pay cash.
hit:560_conv:1120,situation,none,2
hit:560_conv:1120,utterance,speaker,I was so mad today.  I was at the mall and someone stole my parking spot!
hit:560_conv:1120,utterance,listener,"That is infuriating to hear! People are just so entitled to things these days, truly no decency."
hit:560_conv:1120,utterance,speaker,I know right.  He just whipped right in my space after I had been waiting patiently for a few minutes.
hit:560_conv:1120,utterance,listener,I hate when that happens. Something that you do but someone else takes credit for. I would've yelled at the person!
hit:1382_conv:2765,situation,none,My son had been working so hard practicing for his big track meet. He was so nervous.He did great and got first place.
hit:1382_conv:2765,utterance,speaker,My son just had a track meet that he has been working so hard practicing for. He was so nervous.
hit:1382_conv:2765,utterance,listener,"oh, tell him not to feel nervous. He worked very hard indeed."
hit:1382_conv:2765,utterance,speaker,He did so well! He got first place!
hit:1382_conv:2765,utterance,listener,Oh that's great! good for you him!
hit:9611_conv:19222,situation,none,I have been tutoring my nephew in math. He brought back an A on his lat test. I am so happy for him.
hit:9611_conv:19222,utterance,speaker,I have been tutoring my nephew in math. He brought back an A on his last test. I am so happy for him.
hit:9611_conv:19222,utterance,listener,"THAT'S AMAZING, what test was it?"
hit:9611_conv:19222,utterance,speaker,It was in Algebra. He really impressed me. I knew he had it in him.
hit:9611_conv:19222,utterance,listener,"algebra? WOW i love maths, that sounds great i am so happy"
hit:9305_conv:18611,situation,none,My son said mama for the first time today... I couldn't believe it
hit:9305_conv:18611,utterance,speaker,My son said mama for the first time today... I couldn't believe it
hit:9305_conv:18611,utterance,listener,"Aww, I can remember the first time my son said daddy. I thought my heart was going to explode."
hit:9305_conv:18611,utterance,speaker,"Such an amazing feeling, huh?"
